,NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006
3422,210052735172,2021,3,F,1,3,2,0,2,,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,528.5,568.0,501.1,545.7,1,1.0,540.0,E,D,C,B,4.0,E
3423,210054393301,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3547304,Santana de Parnaíba,35,SP,1,1,1,1,481.8,596.3,556.4,640.4,0,1.0,660.0,G,G,E,E,3.0,O
3424,210052097533,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,1,1,0,,337.1,488.6,,0,1.0,480.0,H,E,F,D,4.0,E
3425,210053501347,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,529.0,573.3,538.6,489.7,1,1.0,640.0,F,E,E,F,4.0,G
3426,210053534945,2021,3,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,1,1,0,,601.2,553.9,,1,1.0,600.0,E,E,B,B,4.0,G
3427,210052926322,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,442.6,492.4,476.7,408.5,1,1.0,540.0,H,E,F,B,4.0,B
3428,210051311659,2021,3,F,1,3,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,581.4,617.6,611.7,621.7,1,1.0,680.0,F,E,E,B,2.0,B
3429,210054380749,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,453.5,439.6,483.6,484.5,0,1.0,460.0,F,F,D,B,3.0,H
3430,210053525852,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,397.0,564.5,512.5,571.1,0,1.0,740.0,E,E,D,D,4.0,P
3431,210054386897,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,E,E,D,B,4.0,D
3432,210052714204,2021,3,M,1,3,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,472.9,557.6,471.7,578.6,0,1.0,400.0,E,F,B,E,4.0,H
3433,210051396138,2021,2,F,1,1,2,0,3,,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,535.4,638.8,537.1,497.1,0,1.0,700.0,F,E,D,B,5.0,Q
3434,210052171036,2021,8,F,1,3,2,0,2,,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,457.3,339.7,330.0,445.2,0,9.0,0.0,B,C,C,B,4.0,B
3435,210053930923,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,392.1,521.6,547.9,591.0,0,1.0,360.0,C,C,B,F,4.0,G
3436,210053943732,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,464.7,517.2,467.4,517.7,0,1.0,580.0,E,E,C,D,2.0,F
3437,210053510888,2021,3,M,1,2,2,0,2,,0,3534401.0,Osasco,35.0,SP,2.0,1.0,2.0,3534401,Osasco,35,SP,1,1,1,1,486.0,381.2,431.8,481.8,0,8.0,0.0,E,D,C,B,7.0,E
3438,210052819663,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,475.3,580.8,541.5,661.6,0,1.0,520.0,E,E,D,D,4.0,I
3439,210051070852,2021,2,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,556.4,588.9,561.8,585.9,0,1.0,940.0,D,G,D,E,6.0,P
3440,210051805104,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,361.1,428.9,509.3,546.1,1,1.0,640.0,E,E,C,D,5.0,E
3441,210051313330,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,515.2,494.6,453.8,584.7,0,1.0,500.0,H,H,F,F,4.0,H
3442,210051101067,2021,3,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,483.7,438.4,484.8,519.4,1,1.0,480.0,D,D,C,D,3.0,B
3443,210052285458,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,598.4,634.0,597.3,719.7,0,1.0,760.0,F,F,D,D,5.0,M
3444,210053964482,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,550.5,611.5,572.0,663.8,0,1.0,680.0,E,F,D,D,2.0,F
3445,210054374627,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,388.0,419.5,470.8,377.3,1,1.0,400.0,B,F,D,D,6.0,G
3446,210054392546,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,507.3,535.8,558.1,507.3,0,1.0,380.0,F,F,D,D,4.0,O
3447,210053540640,2021,2,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,389.0,406.0,466.6,484.9,0,1.0,400.0,B,D,F,B,4.0,C
3448,210054369143,2021,3,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,475.5,578.5,557.5,508.1,1,1.0,640.0,E,G,B,D,4.0,F
3449,210051579335,2021,5,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,442.2,545.8,466.2,439.2,0,1.0,580.0,E,E,F,F,3.0,F
3450,210054377719,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,H,F,C,B,6.0,H
3451,210051334105,2021,3,F,0,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,0,,,E,E,B,B,4.0,C
3452,210053518299,2021,3,M,1,4,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,421.0,434.6,478.3,456.7,0,1.0,400.0,H,H,B,F,4.0,A
3453,210051267926,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,625.0,624.5,641.9,745.9,0,1.0,880.0,H,H,F,B,2.0,I
3454,210053917226,2021,3,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,349.9,456.4,467.8,439.2,0,9.0,0.0,E,F,F,D,4.0,G
3455,210054351303,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,626.3,628.6,551.6,500.1,0,1.0,620.0,F,F,D,D,4.0,P
3456,210053942710,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,0,0,0,0,,,,,0,,,C,E,C,D,4.0,G
3457,210053503861,2021,2,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,602.5,597.5,562.3,424.7,0,1.0,680.0,E,F,B,E,4.0,F
3458,210051892199,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,0,,,D,F,C,B,4.0,E
3459,210054403856,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,0,,,E,B,D,B,4.0,D
3460,210053171116,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,0,,,B,F,D,D,4.0,E
3461,210054377858,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,369.0,515.2,392.9,438.9,1,1.0,760.0,B,B,B,B,2.0,D
3462,210051040513,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,541.2,604.8,524.1,662.7,0,1.0,620.0,G,E,E,B,4.0,M
3463,210054400690,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,D,C,C,B,4.0,B
3464,210053538025,2021,3,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,E,B,F,B,5.0,C
3465,210051093416,2021,2,M,1,4,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,609.0,621.6,606.4,699.9,0,1.0,860.0,G,F,D,E,5.0,P
3466,210052467687,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,451.2,407.8,376.3,476.1,1,1.0,560.0,H,D,F,D,4.0,E
3467,210053532928,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,527.2,504.4,546.2,531.0,1,1.0,620.0,F,E,D,D,4.0,I
3468,210052532878,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,556.6,575.5,543.9,655.6,0,1.0,440.0,A,C,B,B,4.0,E
3469,210051924043,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,529.8,614.9,612.7,542.2,0,1.0,560.0,E,F,F,B,2.0,G
3470,210053483004,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,370.9,433.9,495.0,447.6,1,1.0,420.0,E,D,D,D,4.0,F
3471,210052213312,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,442.9,601.3,562.5,573.6,0,1.0,620.0,G,E,E,D,3.0,E
3472,210051675327,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,576.9,613.4,589.7,618.9,0,1.0,580.0,E,D,D,D,3.0,M
3473,210053932041,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,511.1,496.1,450.1,404.5,0,1.0,600.0,F,F,F,B,4.0,H
3474,210052436180,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,454.8,604.9,520.3,688.0,0,1.0,760.0,E,F,E,E,4.0,B
3475,210051225050,2021,3,M,1,3,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3510609,Carapicuíba,35,SP,1,1,1,1,557.9,613.7,538.2,518.3,0,1.0,600.0,F,F,D,D,4.0,L
3476,210052630954,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,612.6,573.6,594.5,652.8,1,1.0,600.0,H,F,F,E,4.0,C
3477,210051713177,2021,2,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,E,E,C,B,5.0,C
3478,210052701415,2021,3,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,455.7,371.2,447.8,422.1,0,1.0,380.0,D,E,C,C,3.0,G
3479,210053958399,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,363.4,413.3,506.2,445.6,0,1.0,440.0,E,E,D,B,4.0,H
3480,210054337828,2021,3,M,1,5,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,476.8,511.6,510.5,469.3,1,1.0,420.0,D,C,B,A,2.0,C
3481,210053953277,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,594.5,578.0,612.6,520.0,0,1.0,820.0,F,E,D,B,2.0,G
3482,210052624578,2021,4,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,H,B,C,C,2.0,A
3483,210051119001,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,468.1,440.6,467.5,410.4,0,1.0,560.0,E,E,B,D,5.0,L
3484,210053537330,2021,3,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,466.7,455.3,474.2,524.1,0,1.0,780.0,E,E,B,F,4.0,H
3485,210053465595,2021,2,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,2906709,Cândido Sales,29,BA,1,1,1,1,462.9,379.0,315.1,426.5,0,6.0,0.0,C,E,B,B,5.0,C
3486,210051423448,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,409.2,479.4,516.3,530.1,0,1.0,640.0,E,H,B,B,3.0,E
3487,210051277670,2021,3,M,1,0,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,351.7,470.2,390.8,424.6,0,1.0,460.0,D,E,B,C,3.0,E
3488,210052581174,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,537.4,0.0,556.4,386.2,0,1.0,620.0,E,D,B,B,4.0,D
3489,210052288450,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,550.8,428.7,522.7,483.6,1,1.0,580.0,E,E,C,B,4.0,E
3490,210053501396,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,445.2,560.5,438.1,424.0,1,1.0,660.0,D,D,D,A,4.0,F
3491,210054386478,2021,3,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,464.7,561.5,520.8,502.6,1,1.0,440.0,F,E,D,B,3.0,F
3492,210052280419,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,408.6,575.7,539.9,479.4,0,1.0,660.0,E,F,D,B,3.0,F
3493,210053011495,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,1,1,0,,464.6,536.2,,1,1.0,520.0,B,E,C,B,2.0,C
3494,210051152562,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,542.7,382.6,496.7,374.8,1,1.0,680.0,F,E,D,B,3.0,C
3495,210052561339,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,402.2,489.7,493.4,565.3,1,1.0,560.0,F,D,D,D,4.0,B
3496,210051671429,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,354.8,442.7,389.8,525.5,0,1.0,460.0,D,E,B,B,4.0,E
3497,210051335261,2021,3,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,416.5,520.6,504.1,669.9,0,1.0,560.0,F,F,D,D,3.0,G
3498,210054394004,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,398.5,536.5,437.1,427.2,0,1.0,520.0,E,D,C,B,3.0,H
3499,210051405779,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,426.4,551.5,501.6,456.5,0,1.0,560.0,E,F,C,C,2.0,D
3500,210051924450,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,357.6,569.7,505.1,615.1,1,1.0,500.0,E,E,C,B,3.0,E
3501,210052170121,2021,2,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,0,,,D,E,B,B,3.0,E
3502,210053097734,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,447.9,363.1,350.3,446.6,0,1.0,560.0,E,C,B,B,7.0,C
3503,210051429127,2021,3,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,532.6,546.1,544.1,636.8,0,1.0,960.0,E,E,B,B,2.0,C
3504,210052162972,2021,3,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,E,E,C,B,5.0,G
3505,210054396664,2021,2,F,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,375.1,384.6,364.3,426.8,0,1.0,440.0,D,E,F,B,4.0,B
3506,210053530880,2021,3,M,1,0,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,582.4,568.9,560.4,678.6,0,1.0,560.0,H,H,B,D,5.0,N
3507,210053528225,2021,2,M,1,2,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,1,1,0,,363.4,531.9,,1,1.0,680.0,G,F,D,B,6.0,I
3508,210051356223,2021,1,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,388.5,584.5,554.7,624.3,0,1.0,660.0,G,G,E,D,4.0,L
3509,210051880158,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,462.1,479.2,469.6,682.6,0,1.0,620.0,E,E,E,E,3.0,H
3510,210051568738,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,456.4,423.3,432.5,422.0,0,1.0,560.0,E,G,B,E,4.0,I
3511,210053944765,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,475.9,507.3,482.5,439.2,1,1.0,600.0,D,C,C,B,3.0,B
3512,210053531682,2021,2,M,1,3,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,435.6,532.5,481.4,623.1,0,1.0,540.0,G,G,E,E,2.0,P
3513,210052948622,2021,3,F,1,3,2,0,2,,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,443.6,421.7,391.8,395.2,0,1.0,380.0,F,E,B,E,4.0,G
3514,210053483332,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3505708,Barueri,35,SP,1,1,1,1,613.7,657.7,580.1,644.5,0,1.0,600.0,E,F,D,E,2.0,H
3515,210053963819,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,415.8,349.9,357.9,376.2,1,1.0,300.0,F,F,D,E,5.0,L
3516,210052057875,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,621.4,651.6,571.4,751.9,0,1.0,840.0,E,G,E,E,3.0,Q
3517,210051140271,2021,2,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,438.1,588.9,534.7,536.7,0,1.0,520.0,E,E,C,C,3.0,C
3518,210052788212,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,559.6,569.1,561.2,565.0,0,1.0,300.0,F,G,D,D,4.0,M
3519,210054386255,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,465.9,526.6,519.3,460.7,0,1.0,640.0,E,E,B,B,2.0,O
3520,210052652165,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,475.9,638.2,553.2,569.4,0,8.0,0.0,G,E,D,C,4.0,D
3521,210054370963,2021,2,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,E,C,C,C,6.0,E
3522,210051651718,2021,3,M,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,0,0,0,0,,,,,1,,,D,D,C,C,3.0,F
3523,210053959324,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,488.8,503.1,512.7,570.6,0,1.0,560.0,E,F,C,B,4.0,C
3524,210052581751,2021,3,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,509.7,552.8,501.5,392.8,0,1.0,600.0,F,E,F,B,3.0,C
3525,210051343581,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,604.4,581.9,586.0,532.6,0,1.0,560.0,G,G,D,D,4.0,O
3526,210051826984,2021,2,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,479.0,594.4,643.3,419.5,0,1.0,720.0,E,G,C,E,3.0,G
3527,210052571985,2021,2,M,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,517.2,622.6,572.9,654.5,0,1.0,720.0,E,E,D,B,3.0,F
3528,210051336622,2021,2,M,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,600.2,544.7,548.7,621.5,0,1.0,560.0,B,E,D,F,4.0,G
3529,210052881817,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,570.9,617.2,614.4,678.4,0,1.0,800.0,E,F,B,B,3.0,I
3530,210051140850,2021,3,F,1,3,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,450.7,376.1,539.2,509.1,0,1.0,440.0,C,F,C,D,3.0,C
3531,210054400968,2021,3,M,1,3,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3550308,São Paulo,35,SP,1,1,1,1,587.0,608.4,522.5,657.0,0,1.0,760.0,G,G,E,E,4.0,P
3532,210052942993,2021,3,F,1,1,2,0,3,1.0,0,3534401.0,Osasco,35.0,SP,4.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,555.5,542.5,552.1,492.5,0,1.0,640.0,E,E,B,D,3.0,M
3533,210053165020,2021,3,F,1,1,2,0,2,1.0,0,3534401.0,Osasco,35.0,SP,2.0,1.0,1.0,3534401,Osasco,35,SP,1,1,1,1,476.1,364.1,443.5,475.2,1,1.0,500.0,H,E,F,D,2.0,D
